,depth,GR,RHOB,DRHO,NPHI,DPHI,NPHI_ss,NDPHI_diff,clay_fraction_NDPHI,k_kaolinite,k_illite,k_smectite,k_clay_best,log_mean_gs,log_std_gs,Ss_granular,k_granular_best,power_mean_exponent,k_calculated
3236,1337.4001,61.22267900000001,2.114811,0.006173,29.214747999999997,0.32934707692307685,0.33214747999999994,0.002800403076923086,0.007217533703410015,4.732357916463293e-18,1.2073359419645495e-20,1.383336466050513e-22,6.187289562356829e-21,-4.254011743545851,1.1959695942398145,110.25164827201223,3.0345521016188733e-13,0.0,2.670468601013678e-13
3237,1337.3001,60.489662,2.113715,0.009706999999999999,28.881935,0.33002153846153837,0.32881934999999995,-0.0012021884615384115,0.0,4.784778511527772e-18,1.2205861684531365e-20,1.3961186021737598e-22,6.25152982982885e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.131023341292179e-13,0.0,3.131023341292179e-13
3238,1337.2001,59.179489000000004,2.114418,0.015418000000000001,28.561665,0.329588923076923,0.32561665,-0.003972273076922994,0.0,4.751094601841442e-18,1.2120721224508201e-20,1.3879078539649704e-22,6.210256022842745e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.109824651878804e-13,0.0,3.109824651878804e-13
3239,1337.1001,58.086082,2.11575,0.023255,28.353035,0.32876923076923076,0.32353034999999997,-0.0052388807692307915,0.0,4.687860691283733e-18,1.1960874291612906e-20,1.3724680032005876e-22,6.1327243896349146e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.0700140503832435e-13,0.0,3.0700140503832435e-13
3240,1337.0001,57.667175,2.117603,0.029168,28.380916999999997,0.32762892307692304,0.3238091699999999,-0.003819753076923116,0.0,4.601160080680646e-18,1.1741674407660947e-20,1.3512422191502325e-22,6.026313772064362e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.0153973206382566e-13,0.0,3.0153973206382566e-13
3241,1336.9001,57.94104,2.119215,0.036160000000000005,28.517440999999998,0.326636923076923,0.32517440999999997,-0.0014625130769230221,0.0,4.526918266688973e-18,1.1553943214845142e-20,1.333014056628855e-22,5.935094900024104e-21,-4.23309622704539,1.17738921132606,109.11627849089584,2.968598924750997e-13,0.0,2.968598924750997e-13
3242,1336.8001,59.095718000000005,2.120509,0.045215,28.794102000000002,0.3258406153846154,0.32794102,0.0021004046153846323,0.005413413957176887,4.468107598030174e-18,1.1405211859674325e-20,1.318539582620682e-22,5.862769665433765e-21,-4.248783628531533,1.1913251773122648,109.98030583341456,2.8856274127298035e-13,0.0,2.621799829782926e-13
3243,1336.7001,60.373199,2.120829,0.050746,29.081051000000002,0.3256436923076922,0.33081051,0.005166817692307812,0.0133165404440923,4.453670892056694e-18,1.1368698893390188e-20,1.3149816279649038e-22,5.8450063869893605e-21,-4.271685907791304,1.2116705088863102,111.1089681641577,2.8185157609027444e-13,0.0,2.226928901796015e-13
3244,1336.6001,61.59986899999999,2.122605,0.056514999999999996,29.323296000000003,0.3245507692307692,0.33323296,0.008682190769230824,0.022376780333069134,4.374310186411731e-18,1.116796221441894e-20,1.295388823060978e-22,5.747294548712262e-21,-4.29794135801615,1.2349946433268777,112.21726102607782,2.715760631899686e-13,0.0,1.8287843567252668e-13
3245,1336.5001,62.422798,2.1260939999999997,0.06372799999999999,29.550709,0.32240369230769256,0.33550709,0.01310339769230745,0.03377164353687487,4.222109953334914e-18,1.0782889531688647e-20,1.2576476624779722e-22,5.559588586143594e-21,-4.330962256726618,1.2643288910459471,113.34596273413348,2.5728319294329455e-13,0.0,1.417553032474253e-13
3246,1336.4001,61.84924300000001,2.127776,0.065387,29.797890000000002,0.3213686153846155,0.3379789,0.016610284615384552,0.04281001189532101,4.150456618245087e-18,1.0601559855519737e-20,1.2398023313341923e-22,5.471074437837523e-21,-4.357154325971686,1.287596720739094,114.04480733498293,2.499916849224732e-13,0.0,1.174916947205974e-13
3247,1336.3001,60.923973,2.1297599999999997,0.06616,29.820273999999998,0.32014769230769247,0.33820273999999995,0.01805504769230748,0.04653362807295742,4.067347639334335e-18,1.0391203875625627e-20,1.2190400947445794e-22,5.3682894390133924e-21,-4.3679449033080875,1.2971825733651299,114.28505658044398,2.441474115348362e-13,0.0,1.0747467816520724e-13
3248,1336.2001,59.75298299999999,2.131834,0.065116,29.582401,0.3188713846153847,0.33582401,0.016952625384615283,0.0436923334655033,3.982073225724949e-18,1.0175325946681556e-20,1.1976639542065034e-22,5.262690064243646e-21,-4.359711184327766,1.2898681161077512,114.10418711561812,2.3998334792014777e-13,0.0,1.110561699569951e-13
3249,1336.1001,58.507904,2.134356,0.060830999999999996,29.202735999999998,0.3173193846153848,0.33202735999999994,0.014707975384615157,0.037907153053131845,3.8805477640501054e-18,9.918251939449204e-21,1.172115206504382e-22,5.13678191683922e-21,-4.3429464498152095,1.2749750970095197,113.68649316757217,2.3582161682539146e-13,0.0,1.208211823879117e-13
3250,1336.0001,58.463218999999995,2.1377080000000004,0.057736,29.033325,0.3152566153846151,0.33033324999999997,0.015076634615384887,0.03885730570975486,3.749211629697283e-18,9.585602016463267e-21,1.1389000734552363e-22,4.973597745120551e-21,-4.345699874237484,1.2774211126309274,113.75973280548367,2.278500375726824e-13,0.0,1.148058776569533e-13
3251,1335.9001,59.206084999999995,2.141161,0.05374400000000001,28.921974,0.3131316923076923,0.32921974,0.016088047692307705,0.04146404044409202,3.618103692597955e-18,9.253423291666913e-21,1.1055504867679747e-22,4.810341053910368e-21,-4.3532538678298645,1.2841317331155515,113.95125267031622,2.1944558935241844e-13,0.0,1.0562032756609605e-13
3252,1335.8001,60.541977,2.144529,0.048862,28.780967999999998,0.31105907692307694,0.32780967999999994,0.016750603076923,0.04317165741474999,3.494198078251812e-18,8.93939099210935e-21,1.0738491344169896e-22,4.655713418216773e-21,-4.358202329782927,1.2885277191252684,114.06933164491163,2.117771671038639e-13,0.0,9.891797245963061e-14
3253,1335.7001,61.311721999999996,2.145267,0.046130000000000004,28.629559000000004,0.31060492307692317,0.32629559,0.015690666923076857,0.04043986320380633,3.467560821844852e-18,8.8718670224836e-21,1.0670099229920913e-22,4.622427256590634e-21,-4.35028592935547,1.281495153076158,113.87764024561967,2.1093329441946707e-13,0.0,1.0337251923987636e-13
3254,1335.6001,61.692513,2.142806,0.043108999999999995,28.343117,0.3121193846153846,0.32343117,0.011311785384615414,0.02915408604282323,3.5571023638899006e-18,9.098831172520489e-21,1.089966032665957e-22,4.7342566216258444e-21,-4.317581148452328,1.252441729878245,112.92293960221393,2.1983745497677749e-13,0.0,1.3139586134738585e-13
3255,1335.5001,61.620338000000004,2.136269,0.038827999999999994,27.989722999999998,0.31614215384615396,0.31989723,0.0037550761538460153,0.0096780313243454,3.805096487760657e-18,9.727160802407832e-21,1.1530565459485156e-22,5.043077133858285e-21,-4.2611419601412655,1.2023037507306615,110.60856271963023,2.444702696779863e-13,0.0,2.0598957769773132e-13
3256,1335.4001,61.391631999999994,2.12911,0.035469,27.944473,0.32054769230769253,0.31944472999999995,-0.0011029623076925787,0.0,4.094409278962002e-18,1.0459703510792015e-20,1.225808239735623e-22,5.4017721663470346e-21,-4.23309622704539,1.17738921132606,109.11627849089584,2.695384497862996e-13,0.0,2.695384497862996e-13
3257,1335.3001,61.191673,2.119242,0.031902999999999994,28.026325,0.3266203076923079,0.32026325,-0.006357057692307877,0.0,4.525684038802077e-18,1.1550822052967351e-20,1.3327106088219599e-22,5.9335776538260975e-21,-4.23309622704539,1.17738921132606,109.11627849089584,2.967820690457812e-13,0.0,2.967820690457812e-13
3258,1335.2001,61.0532,2.10911,0.030005,28.43985,0.33285538461538483,0.3243985,-0.008456884615384852,0.0,5.0108306937236826e-18,1.2777097408464381e-20,1.4509778162898884e-22,6.528055419000404e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.2731488786904856e-13,0.0,3.2731488786904856e-13
3259,1335.1001,60.768814,2.100432,0.030024000000000002,29.254631,0.33819569230769214,0.33254630999999996,-0.005649382307692186,0.0,5.463352401454051e-18,1.3919922600559706e-20,1.55959462147518e-22,7.079317615343157e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.5569789652092796e-13,0.0,3.5569789652092796e-13
3260,1335.0001,60.775841,2.0987080000000002,0.030379000000000003,29.705532,0.3392566153846153,0.33705532,-0.0022012953846153316,0.0,5.557559021613579e-18,1.415772577906465e-20,1.5820162058889132e-22,7.19371429574682e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.615959372763137e-13,0.0,3.615959372763137e-13
3261,1334.9001,60.903038,2.0994099999999998,0.031032,29.967940999999996,0.3388246153846155,0.33967940999999996,0.0008547946153844577,0.0022030789056300456,5.519021688433519e-18,1.4060451560277e-20,1.5728517968690526e-22,7.14693249997677e-21,-4.239480476166492,1.183060684621222,109.47701276878236,3.5682047289162245e-13,0.0,3.4315452954670375e-13
3262,1334.8001,60.978508,2.1009740000000003,0.031768,30.085258000000003,0.33786215384615376,0.34085258,0.0029904261538462595,0.007707283901665617,5.434037063846442e-18,1.384591504731433e-20,1.5526044647327669e-22,7.043694501249166e-21,-4.255430978810091,1.197230377575177,110.32389454103252,3.46157391237537e-13,0.0,3.019904730631022e-13
3263,1334.7001,61.209373,2.103827,0.033387,29.828239,0.3361064615384617,0.33828239,0.0021759284615383012,0.0056080630452018075,5.282071891244712e-18,1.3462214643878105e-20,1.5162681047380069e-22,6.858837306255422e-21,-4.249347697419838,1.1918262701700104,110.00997692147116,3.3876621238302706e-13,0.0,3.0672813680629746e-13
3264,1334.6001,61.321594,2.107358,0.034772000000000004,29.614628000000003,0.33393353846153834,0.33614628,0.002212741538461682,0.005702942109437325,5.099346698675771e-18,1.3000712997470806e-20,1.4723471154428652e-22,6.636121669080739e-21,-4.249622645167242,1.192070521103423,110.02440490968884,3.2740145275437853e-13,0.0,2.959422152194122e-13
3265,1334.5001,61.161102,2.110863,0.036388,29.439148,0.3317766153846152,0.33439147999999996,0.0026148646153847377,0.006739341792228705,4.9236617949072406e-18,1.2556849519810268e-20,1.4298727471402688e-22,6.421517389802641e-21,-4.2526260027624065,1.1947385658607144,110.18052634522088,3.156498366059069e-13,0.0,2.8013634874208015e-13
3266,1334.4001,60.984885999999996,2.112225,0.035845999999999996,29.151390000000003,0.33093846153846157,0.33151390000000003,0.0005754384615384578,0.001483088818398087,4.856887393198372e-18,1.2388107799574535e-20,1.413663814293597e-22,6.3398260587282236e-21,-4.237394034291957,1.1812071856194013,109.36050497171851,3.162214912980709e-13,0.0,3.080170039664889e-13
3267,1334.3001,60.406487,2.109229,0.032826,29.005032,0.33278215384615395,0.33005031999999995,-0.002731833846153997,0.0,5.0048693573310946e-18,1.2762036148684472e-20,1.4495364175616367e-22,6.520773164581152e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.269403844238171e-13,0.0,3.269403844238171e-13
3268,1334.2001,59.369797,2.103169,0.02865,29.02076,0.3365113846153847,0.3302076,-0.006303784615384722,0.0,5.316773179220448e-18,1.3549841563153862e-20,1.524580556259211e-22,6.901078385628134e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.465137311934866e-13,0.0,3.465137311934866e-13
3269,1334.1001,58.31580400000001,2.096936,0.023895,29.114727000000002,0.3403470769230771,0.33114727,-0.009199806923077092,0.0,5.655928543596675e-18,1.4405997754322612e-20,1.6053617279327642e-22,7.313037076385475e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.6775083705739794e-13,0.0,3.6775083705739794e-13
3270,1334.0001,57.434830000000005,2.094243,0.020843,29.160747999999998,0.3420043076923077,0.33160747999999995,-0.010396827692307764,0.0,5.80846789725567e-18,1.4790909213459902e-20,1.641431206179571e-22,7.497813173860977e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.7728767484817184e-13,0.0,3.7728767484817184e-13
3271,1333.9001,56.52969399999999,2.092034,0.017043,29.220985,0.34336369230769226,0.33220985,-0.011153842307692285,0.0,5.9363840902599e-18,1.5113615943036137e-20,1.6715577958152755e-22,7.652528909941847e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.8527829152746053e-13,0.0,3.8527829152746053e-13
3272,1333.8001,55.879433,2.090157,0.013319,29.166714000000002,0.34451876923076913,0.33166714,-0.012851629230769102,0.0,6.047091083707668e-18,1.539285573283572e-20,1.6975448504665046e-22,7.786262053135969e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.9218904456904e-13,0.0,3.9218904456904e-13
3273,1333.7001,55.897186,2.090568,0.012476000000000001,29.00695,0.34426584615384603,0.33006949999999996,-0.014196346153846073,0.0,6.0226899395207906e-18,1.533131201074624e-20,1.6918237893825793e-22,7.756798886804766e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.9066621255184987e-13,0.0,3.9066621255184987e-13
3274,1333.6001,55.9851,2.092104,0.013383,28.702362,0.3433206153846155,0.32702362,-0.016296995384615487,0.0,5.9322914737209e-18,1.51032920941383e-20,1.6705955811387952e-22,7.647582098273118e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.850227293476749e-13,0.0,3.850227293476749e-13
3275,1333.5001,57.047089,2.093563,0.014825999999999999,28.214195,0.34242276923076914,0.32214194999999995,-0.020280819230769187,0.0,5.847573892272373e-18,1.4889572605200963e-20,1.6506528948947887e-22,7.545134551999621e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.79731178448241e-13,0.0,3.79731178448241e-13
3276,1333.4001,58.381531,2.09511,0.016347999999999998,27.696339000000002,0.34147076923076913,0.31696339,-0.024507379230769122,0.0,5.758953859453639e-18,1.4665977846715163e-20,1.6297404471372079e-22,7.437868701114951e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.741930069400868e-13,0.0,3.741930069400868e-13
3277,1333.3001,59.073212,2.095252,0.017385,27.405575,0.34138338461538464,0.31405574999999997,-0.027327634615384677,0.0,5.7508810894683645e-18,1.464560810037817e-20,1.6278328155967214e-22,7.428092312047376e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.7368836397936094e-13,0.0,3.7368836397936094e-13
3278,1333.2001,59.418746999999996,2.096362,0.020177,27.374775,0.34070030769230764,0.31374775,-0.026952557692307644,0.0,5.688131800004276e-18,1.4487265966267278e-20,1.6129897490303307e-22,7.352071582077666e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.697649454048476e-13,0.0,3.697649454048476e-13
3279,1333.1001,59.093155,2.097839,0.023181,27.589104,0.33979138461538466,0.31589103999999996,-0.023900344615384705,0.0,5.605603549532703e-18,1.4278988964133774e-20,1.5934268094037093e-22,7.252008890762647e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.646025197618016e-13,0.0,3.646025197618016e-13
3280,1333.0001,58.785553,2.0986740000000004,0.024388999999999997,27.895908000000002,0.3392775384615382,0.31895908,-0.02031845846153818,0.0,5.559431710058156e-18,1.4162452577586338e-20,1.5824612746331756e-22,7.195987100167958e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.617131455481822e-13,0.0,3.617131455481822e-13
3281,1332.9001,58.527443000000005,2.100523,0.024938,28.463141999999998,0.3381396923076922,0.32463141999999995,-0.013508272307692248,0.0,5.45842041967723e-18,1.390747190282948e-20,1.5584190388857055e-22,7.073325255680611e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.5538901872202106e-13,0.0,3.5538901872202106e-13
3282,1332.8001,58.374031,2.102952,0.025454,29.053085,0.33664492307692295,0.33053085,-0.006114073076922966,0.0,5.328262597509633e-18,1.357885322707521e-20,1.5273307904627679e-22,6.915060395966245e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.472339424006206e-13,0.0,3.472339424006206e-13
3283,1332.7001,58.531136,2.106161,0.02685,29.242756,0.3346701538461538,0.33242755999999996,-0.0022425938461538286,0.0,5.160636281825051e-18,1.3155526288561136e-20,1.487107582055858e-22,6.710879440126085e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.367207604959892e-13,0.0,3.367207604959892e-13
3284,1332.6001,58.632957,2.109362,0.028318,29.102425,0.33270030769230763,0.33102424999999996,-0.0016760576923076642,0.0,4.998214302939954e-18,1.2745222022318465e-20,1.4479269490665154e-22,6.512642838400547e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.2652228113742676e-13,0.0,3.2652228113742676e-13
3285,1332.5001,58.097488,2.1124259999999997,0.029386000000000002,28.817790999999996,0.3308147692307696,0.32817790999999996,-0.002636859230769617,0.0,4.847102839507107e-18,1.2363380038129705e-20,1.4112856153010063e-22,6.327849842531963e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.1702323261460077e-13,0.0,3.1702323261460077e-13
3286,1332.4001,57.443870999999994,2.113757,0.029452,28.65963,0.32999569230769227,0.3265963,-0.0033993923076922616,0.0,4.7827600426968715e-18,1.2200759897636422e-20,1.39562685208774e-22,6.249057056963823e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.1297531884104007e-13,0.0,3.1297531884104007e-13
3287,1332.3001,56.943077,2.113807,0.029543,28.899834000000002,0.3299649230769232,0.32899834,-0.0009665830769232109,0.0,4.780358109275287e-18,1.2194688857907228e-20,1.3950416356809366e-22,6.246114426941443e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.128241708999301e-13,0.0,3.128241708999301e-13
3288,1332.2001,56.226318000000006,2.116308,0.033208999999999995,30.019965999999997,0.3284258461538462,0.34019965999999996,0.01177381384615378,0.03034488104678809,4.661597992260505e-18,1.1894479868925812e-20,1.366045343731322e-22,6.100504346305039e-21,-4.3210319245176105,1.2555072406267436,113.03642933637167,2.8453548973546054e-13,0.0,1.665054711240043e-13
3289,1332.1001,55.868538,2.121152,0.039222,31.357761,0.3254449230769231,0.35357761,0.02813268692307691,0.07250692505947658,4.439141588788918e-18,1.1331950634720073e-20,1.3113989297732172e-22,5.827125548315275e-21,-4.443212292975592,1.364046660652202,115.26094980326332,2.6108974416569057e-13,0.0,7.278049542046396e-14
3290,1332.0001,55.647163,2.127781,0.045297000000000004,32.27729,0.3213655384615385,0.3627729,0.04140736153846153,0.10672000396510703,4.150245261772848e-18,1.0601024943491646e-20,1.2397496179686347e-22,5.4708132066756274e-21,-4.542357547544226,1.4521227449280218,114.98359427012487,2.459141800248134e-13,0.0,3.750455494261861e-14
3291,1331.9001,55.396232999999995,2.133701,0.049901999999999995,32.869377,0.3177224615384615,0.36869377,0.05097130846153847,0.13136935170499606,3.9066891403033156e-18,9.984450716311214e-21,1.1787040865313036e-22,5.16922092087807e-21,-4.6137882966844295,1.5155785372251942,113.93991478636357,2.3629402098912137e-13,0.0,2.3289484065921555e-14
3292,1331.8001,54.74086,2.136859,0.051265,32.829369,0.315779076923077,0.36829368999999995,0.052514613076922956,0.1353469409199045,3.782093478477904e-18,9.668895503745034e-21,1.1472337235946526e-22,5.014486181041441e-21,-4.625314856348039,1.5258182027014637,113.71838122155876,2.299379158975803e-13,0.0,2.111862713817061e-14
3293,1331.7001,54.303748999999996,2.1364360000000002,0.04919,32.105675,0.3160393846153845,0.36105675,0.04501736538461548,0.11602413758921516,3.798572752271346e-18,9.710636885350677e-21,1.1514057645461898e-22,5.0349697355539095e-21,-4.569319771530182,1.4760747446720606,114.66094356192977,2.2712038062026848e-13,0.0,2.9388490506147844e-14
3294,1331.6001,54.47551,2.132126,0.044946,31.116898,0.31869169230769245,0.35116897999999996,0.03247728769230751,0.08370434972244203,3.970197472636427e-18,1.0145258328895926e-20,1.1946810403674394e-22,5.2479726288391955e-21,-4.475661039309852,1.3928726345146474,115.34446112584821,2.341767346516498e-13,0.0,5.3609647873928774e-14
3295,1331.5001,55.334334999999996,2.1233299999999997,0.038136,29.765209000000002,0.32410461538461544,0.33765209,0.01354747461538458,0.034916171689135515,4.342282193225819e-18,1.1086940478219591e-20,1.2874650829536975e-22,5.7078292848468845e-21,-4.334278957200429,1.26727529520538,113.44378195268364,2.638644220733315e-13,0.0,1.4247921961867863e-13
3296,1331.4001,56.450905000000006,2.114003,0.031429,28.670776,0.3298443076923079,0.32670775999999996,-0.0031365476923079227,0.0,4.770953062730248e-18,1.2170916733890508e-20,1.3927496861095067e-22,6.234591332731792e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.122323070775062e-13,0.0,3.122323070775062e-13
3297,1331.3001,57.339523,2.105184,0.025616000000000003,28.194836,0.33527138461538475,0.32194836,-0.01332302461538476,0.0,5.21115640924237e-18,1.3283123966760046e-20,1.4992526694694506e-22,6.772459552094374e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.39890549803508e-13,0.0,3.39890549803508e-13
3298,1331.2001,57.591049,2.093274,0.018294,28.0672,0.34260061538461545,0.32067199999999996,-0.02192861538461549,0.0,5.8642665814627435e-18,1.4931685970976513e-20,1.6545861391719127e-22,7.565328021833001e-21,-4.23309622704539,1.17738921132606,109.11627849089584,3.8077403220073315e-13,0.0,3.8077403220073315e-13
3299,1331.1001,57.093376,2.0839849999999998,0.013368999999999999,28.093506,0.3483169230769233,0.32093506,-0.027381863076923307,0.0,6.4245652627183785e-18,1.6344623038272466e-20,1.7855723112238965e-22,8.241117781730381e-21,-4.23309622704539,1.17738921132606,109.11627849089584,4.1572003057469774e-13,0.0,4.1572003057469774e-13
3300,1331.0001,56.39518,2.080389,0.012094,28.21777,0.35052984615384636,0.3221777,-0.028352146153846347,0.0,6.654319447007766e-18,1.692367418699877e-20,1.838731413062964e-22,8.517149653196636e-21,-4.23309622704539,1.17738921132606,109.11627849089584,4.300190810398414e-13,0.0,4.300190810398414e-13
3301,1330.9001,55.579453,2.079353,0.012477,28.389022999999998,0.3511673846153849,0.32389022999999995,-0.027277154615384935,0.0,6.721895163998826e-18,1.7093950527200802e-20,1.8543086120038454e-22,8.598222650133781e-21,-4.23309622704539,1.17738921132606,109.11627849089584,4.342215250915606e-13,0.0,4.342215250915606e-13
3302,1330.8001,55.141365,2.078319,0.014842,28.381626,0.3518036923076923,0.32381625999999997,-0.02798743230769235,0.0,6.7899677258975445e-18,1.7265462915321088e-20,1.869974226428674e-22,8.67984035146501e-21,-4.23309622704539,1.17738921132606,109.11627849089584,4.384534223502534e-13,0.0,4.384534223502534e-13
3303,1330.7001,55.32968100000001,2.076202,0.016644,28.308590000000002,0.3531064615384617,0.3230859,-0.03002056153846172,0.0,6.931317139915469e-18,1.7621549914033962e-20,1.9024207250991285e-22,8.849153258707186e-21,-4.23309622704539,1.17738921132606,109.11627849089584,4.4723620215085594e-13,0.0,4.4723620215085594e-13
3304,1330.6001,55.936913,2.07262,0.016999,28.232708000000002,0.35531076923076904,0.32232708,-0.03298368923076905,0.0,7.176654162723956e-18,1.823944461830831e-20,1.95847996621332e-22,9.142517588850932e-21,-4.23309622704539,1.17738921132606,109.11627849089584,4.624660915301829e-13,0.0,4.624660915301829e-13
3305,1330.5001,57.150902,2.068947,0.017483000000000002,28.369209,0.3575710769230768,0.32369209,-0.03387898692307684,0.0,7.436497263011776e-18,1.8893662256663612e-20,2.017510029900392e-22,9.452546730193827e-21,-4.23309622704539,1.17738921132606,109.11627849089584,4.785776034567766e-13,0.0,4.785776034567766e-13
3306,1330.4001,58.240761,2.066778,0.018391,28.669689,0.3589058461538463,0.32669689,-0.03220895615384628,0.0,7.59398183072666e-18,1.9290064960292545e-20,2.0531205636871745e-22,9.640117704854957e-21,-4.23309622704539,1.17738921132606,109.11627849089584,4.88333309037177e-13,0.0,4.88333309037177e-13
3307,1330.3001,58.837821999999996,2.065372,0.018913,29.1763,0.359771076923077,0.331763,-0.028008076923077052,0.0,7.69770334503793e-18,1.9551099927987812e-20,2.0765074957757466e-22,9.763521779099856e-21,-4.23309622704539,1.17738921132606,109.11627849089584,4.947549158902417e-13,0.0,4.947549158902417e-13
3308,1330.2001,58.738319,,,,,,,,,,,,,,,,0.0,
3309,1330.1001,58.038429,,,,,,,,,,,,,,,,0.0,
3310,1330.0001,57.477858999999995,,,,,,,,,,,,,,,,0.0,
3311,1329.9001,57.640159999999995,,,,,,,,,,,,,,,,0.0,
3312,1329.8001,58.269379,,,,,,,,,,,,,,,,0.0,
3313,1329.7001,58.694106999999995,,,,,,,,,,,,,,,,0.0,
3314,1329.6001,58.654120999999996,,,,,,,,,,,,,,,,0.0,
3315,1329.5001,58.154709,,,,,,,,,,,,,,,,0.0,
3316,1329.4001,57.617507999999994,,,,,,,,,,,,,,,,0.0,
3317,1329.3001,57.419411,,,,,,,,,,,,,,,,0.0,
3318,1329.2001,57.938438,,,,,,,,,,,,,,,,0.0,
3319,1329.1001,59.108765000000005,,,,,,,,,,,,,,,,0.0,
3320,1329.0001,60.269165,,,,,,,,,,,,,,,,0.0,
3321,1328.9001,61.203208999999994,,,,,,,,,,,,,,,,0.0,
3322,1328.8001,62.315964,,,,,,,,,,,,,,,,0.0,
3323,1328.7001,63.522484,,,,,,,,,,,,,,,,0.0,
3324,1328.6001,64.571777,,,,,,,,,,,,,,,,0.0,
3325,1328.5001,66.455109,,,,,,,,,,,,,,,,0.0,
3326,1328.4001,68.703629,,,,,,,,,,,,,,,,0.0,
3327,1328.3001,69.935638,,,,,,,,,,,,,,,,0.0,
3328,1328.2001,70.52493299999999,,,,,,,,,,,,,,,,0.0,
3329,1328.1001,69.753036,,,,,,,,,,,,,,,,0.0,
3330,1328.0001,67.704987,,,,,,,,,,,,,,,,0.0,
3331,1327.9001,65.660934,,,,,,,,,,,,,,,,0.0,
3332,1327.8001,63.248291,,,,,,,,,,,,,,,,0.0,
3333,1327.7001,61.450256,,,,,,,,,,,,,,,,0.0,
3334,1327.6001,61.246849,,,,,,,,,,,,,,,,0.0,
3335,1327.5001,61.562706000000006,,,,,,,,,,,,,,,,0.0,
3336,1327.4001,61.993851,,,,,,,,,,,,,,,,0.0,
3337,1327.3001,61.861588,,,,,,,,,,,,,,,,0.0,
3338,1327.2001,61.165703,,,,,,,,,,,,,,,,0.0,
3339,1327.1001,59.998169,,,,,,,,,,,,,,,,0.0,
3340,1327.0001,59.235489,,,,,,,,,,,,,,,,0.0,
3341,1326.9001,58.69655600000001,,,,,,,,,,,,,,,,0.0,
3342,1326.8001,58.581314,,,,,,,,,,,,,,,,0.0,
3343,1326.7001,58.815765,,,,,,,,,,,,,,,,0.0,
3344,1326.6001,59.123466,,,,,,,,,,,,,,,,0.0,
3345,1326.5001,59.516754000000006,,,,,,,,,,,,,,,,0.0,
3346,1326.4001,59.94146,,,,,,,,,,,,,,,,0.0,
3347,1326.3001,60.083518999999995,,,,,,,,,,,,,,,,0.0,
3348,1326.2001,60.352759999999996,,,,,,,,,,,,,,,,0.0,
3349,1326.1001,60.69928,,,,,,,,,,,,,,,,0.0,
3350,1326.0001,60.806945999999996,,,,,,,,,,,,,,,,0.0,
3351,1325.9001,60.394279000000004,,,,,,,,,,,,,,,,0.0,
3352,1325.8001,59.178222999999996,,,,,,,,,,,,,,,,0.0,
3353,1325.7001,57.09069100000001,,,,,,,,,,,,,,,,0.0,
3354,1325.6001,55.567612,,,,,,,,,,,,,,,,0.0,
3355,1325.5001,54.269753,,,,,,,,,,,,,,,,0.0,
3356,1325.4001,53.114784,,,,,,,,,,,,,,,,0.0,
3357,1325.3001,52.334831,,,,,,,,,,,,,,,,0.0,
3358,1325.2001,52.822021,,,,,,,,,,,,,,,,0.0,
3359,1325.1001,54.080063,,,,,,,,,,,,,,,,0.0,
3360,1325.0001,56.08773000000001,,,,,,,,,,,,,,,,0.0,
3361,1324.9001,57.540039,,,,,,,,,,,,,,,,0.0,
3362,1324.8001,58.956139,,,,,,,,,,,,,,,,0.0,
3363,1324.7001,60.565063,,,,,,,,,,,,,,,,0.0,
3364,1324.6001,62.16783100000001,,,,,,,,,,,,,,,,0.0,
3365,1324.5001,62.881485,,,,,,,,,,,,,,,,0.0,
3366,1324.4001,63.75,,,,,,,,,,,,,,,,0.0,
3367,1324.3001,64.732651,,,,,,,,,,,,,,,,0.0,
