depth,GR,RHOB,DRHO,NPHI
964.6999,64.85936,2.166159,0.027256,31.36668
964.5999,64.035736,2.161268,0.025651,30.67144
964.4999,63.373802,2.156108,0.024178,30.396305
964.3999,63.16452,2.155924,0.026219,30.64254
964.2999,63.373161,2.163343,0.033181,31.275032
964.1999,63.847092,2.172688,0.041557,31.934048
964.0999,64.662582,2.183861,0.054222,32.235527
963.9999,65.691101,2.191402,0.065255,32.100288
963.8999,66.961548,2.192665,0.070037,31.69767
963.7999,69.253876,2.193216,0.073617,31.414165
963.6999,71.447403,2.194345,0.078925,31.024525
963.5999,72.262329,2.19539,0.0834,30.682552
963.4999,72.113266,2.195457,0.084384,30.562607
963.3999,70.299133,2.191322,0.077976,30.98233
963.2999,67.768906,2.186462,0.068727,31.704994
963.1999,65.244324,2.183516,0.061724,32.548355
963.0999,63.744598,2.180068,0.054227,34.188927
962.9999,63.605804,2.176703,0.049298,35.925766
962.8999,64.096054,2.172376,0.047616,37.049347
962.7999,65.399765,2.167373,0.047572,37.550003
962.6999,66.419617,2.158697,0.047912,37.326279
962.5999,66.394455,2.149579,0.047043,36.552155
962.4999,64.600449,2.143405,0.045697,35.666885
962.3999,62.127495,2.136337,0.042208,34.727737
962.2999,59.987045,2.130184,0.038105,34.119453
962.1999,58.240524,2.127328,0.034808,33.946342
962.0999,57.624718,2.123694,0.030372,34.103516
961.9999,58.050194,2.119348,0.02609,34.170815
961.8999,58.953072,2.11588,0.02379,33.997322
961.7999,60.02433,2.112365,0.02309,33.564499
961.6999,60.650375,2.10939,0.024929,32.687302
961.5999,60.791397,2.107217,0.027609,31.969913
961.4999,60.467667,2.105931,0.029303,31.53632
961.3999,60.0149,2.108182,0.031837,31.642479
961.2999,59.966393,2.11008,0.032255,32.237885
961.1999,60.406097,2.110314,0.030769,33.008499
961.0999,60.884666,2.109761,0.029148,33.806992
960.9999,61.169258,2.102416,0.023073,34.60408
960.8999,61.238258,2.092782,0.016423,35.151405
960.7999,61.299156,2.087311,0.013752,35.088104
960.6999,61.477455,2.088888,0.016718,34.57766
960.5999,61.632828,2.094083,0.021853,34.24173
960.4999,61.602829,2.097875,0.025634,34.090836
960.3999,61.421989,2.102261,0.029559,34.055
960.2999,61.311188,2.105189,0.031333,34.129883
960.1999,61.343544,2.106152,0.031924,33.970009
960.0999,61.483116,2.106705,0.032461,33.71637
959.9999,61.677925,2.101529,0.029874,33.322784
959.8999,62.175262,2.091842,0.025072,32.657944
959.7999,63.355522,2.084442,0.020461,32.183723
959.6999,64.377258,2.082229,0.018549,32.071968
959.5999,64.757812,2.085297,0.019803,32.14814
959.4999,64.865509,2.090413,0.022213,32.368202
959.3999,64.045074,2.09596,0.025187,32.858559
959.2999,62.877533,2.099944,0.027367,33.298096
959.1999,62.187019,2.102274,0.02839,33.406921
959.0999,61.353798,2.103498,0.029385,33.514595
958.9999,60.684578,2.102152,0.031154,33.858437
958.8999,60.49099,2.098827,0.032228,34.555145
958.7999,59.964317,2.096265,0.031029,35.132271
958.6999,58.746506,2.095776,0.032148,35.821312
958.5999,57.91391,2.097416,0.034046,36.544525
958.4999,57.02533,2.098916,0.035076,36.694763
958.3999,56.36367,2.100314,0.036242,36.630562
958.2999,56.914948,2.099941,0.034618,36.995445
958.1999,57.910233,2.098957,0.033634,37.328819
958.0999,59.652588,2.09538,0.033079,37.80983
957.9999,61.809486,2.088432,0.034127,38.72934
957.8999,62.714676,2.079527,0.036695,39.579132
957.7999,63.057373,2.07443,0.037511,39.514282
957.6999,62.929077,2.068711,0.035648,39.124619
957.5999,62.829262,2.064065,0.033679,38.041733
957.4999,63.261948,2.065485,0.034688,37.139938
957.3999,65.323074,2.067739,0.03439,36.158104
957.2999,69.105392,2.073101,0.035217,34.700035
957.1999,72.057892,2.077809,0.034462,32.913803
957.0999,75.688446,2.074334,0.030354,31.946247
956.9999,79.291214,2.069738,0.025954,31.151756
956.8999,80.337402,2.066459,0.023236,30.244095
956.7999,80.717087,2.070645,0.027091,30.262074
956.6999,80.48436,2.080966,0.032966,30.623508
956.5999,80.200943,2.094998,0.038778,31.319698
956.4999,79.708771,2.104012,0.040749,31.878506
956.3999,78.061279,2.112898,0.042383,32.125343
956.2999,75.010849,2.121105,0.043326,31.807648
956.1999,72.396667,2.124902,0.043551,31.205647
956.0999,69.52536,2.120713,0.041668,30.815449
955.9999,65.988556,2.111043,0.036679,30.756989
955.8999,62.255417,2.099683,0.030651,31.204945
955.7999,60.516441,2.097456,0.030482,31.631035
955.6999,59.499969,2.099332,0.032912,32.471359
955.5999,59.503365,2.105299,0.037146,33.659348
955.4999,59.579979,2.111517,0.040141,34.050896
955.3999,59.811111,2.117451,0.042409,34.225624
955.2999,59.845108,2.12218,0.044145,34.371849
955.1999,59.400894,2.124572,0.046761,34.52533
955.0999,58.824272,2.122226,0.047606,34.470001
954.9999,58.399963,2.114452,0.045059,34.015839
954.8999,58.717888,2.103717,0.040013,33.10923
954.7999,59.755043,2.096921,0.035018,32.760506
954.6999,62.1623,2.091876,0.030855,32.659996
954.5999,65.089691,2.088425,0.027426,32.737495
954.4999,66.344116,2.085078,0.0247,32.885605
954.3999,66.611221,2.082303,0.023606,32.921783
954.2999,66.033127,2.076801,0.022608,32.876129
954.1999,65.150711,2.070789,0.022897,32.821709
954.0999,64.767487,2.067789,0.024356,32.755821
953.9999,65.105408,2.063292,0.026699,32.778755
953.8999,65.507111,2.060049,0.029239,33.097054
953.7999,65.860168,2.060192,0.029949,33.533867
953.6999,65.540543,2.061805,0.03,33.969345
953.5999,64.202087,2.067399,0.029546,34.096161
953.4999,62.490623,2.073309,0.028609,34.003769
953.3999,60.3368,2.076433,0.027156,33.731209
953.2999,58.887466,2.080379,0.023816,33.290283
953.1999,58.982376,2.083585,0.020417,33.086166
953.0999,60.131905,2.084889,0.018219,33.113426
952.9999,62.774368,2.088891,0.018539,33.256409
952.8999,65.518097,2.093312,0.020686,33.160133
952.7999,67.362076,2.09744,0.023731,32.564781
952.6999,68.413757,2.101933,0.027087,31.717361
952.5999,68.23587,2.105573,0.029214,30.551819
952.4999,67.02536,2.10772,0.030395,29.639458
952.3999,64.616577,2.106272,0.029964,29.399994
952.2999,62.236641,2.102484,0.030136,29.835842
952.1999,60.755928,2.09768,0.030822,30.616489
952.0999,59.609604,2.091128,0.030039,31.400478
951.9999,57.848602,2.083353,0.027731,31.980907
951.8999,56.380966,2.070143,0.021017,32.931198
951.7999,55.673347,2.058625,0.015061,33.912598
951.6999,55.728004,2.05426,0.013184,34.642433
951.5999,56.473991,2.058098,0.016357,35.067497
951.4999,57.864296,2.065735,0.020804,35.102791
951.3999,60.099426,2.072254,0.022729,34.999741
951.2999,61.936317,2.079384,0.024441,35.156898
951.1999,62.947891,2.086106,0.028135,35.318649
951.0999,63.481209,2.090485,0.033407,35.541534
950.9999,63.815559,2.093182,0.038839,35.808434
950.8999,64.117676,2.092175,0.042527,36.684769
950.7999,64.416809,2.087066,0.041005,37.625664
950.6999,64.669388,2.080987,0.035673,37.773659
950.5999,64.926468,2.078174,0.02963,37.75177
950.4999,65.170959,2.080304,0.025518,37.839516
950.3999,65.285034,2.086113,0.024614,37.87394
950.2999,64.795609,2.092476,0.024469,37.942833
950.1999,64.004913,2.097882,0.024525,37.974281
950.0999,63.135666,2.09974,0.025391,37.554588
949.9999,61.573418,2.098445,0.026842,36.89061
949.8999,60.255051,2.096025,0.030114,35.835144
949.7999,60.149055,2.093749,0.033614,34.890694
949.6999,62.110733,2.093497,0.035785,34.691154
949.5999,65.201706,2.095264,0.037777,35.114159
949.4999,67.748672,2.098855,0.039351,35.970131
949.3999,69.7556,2.101748,0.039085,36.679695
949.2999,70.643677,2.10246,0.036789,37.24604
949.1999,70.319916,2.098697,0.030454,37.35305
949.0999,69.371506,2.091073,0.021838,36.825539
948.9999,68.142029,2.085276,0.017309,36.13179
948.8999,67.449509,2.07868,0.013983,35.471199
948.7999,67.956192,2.072128,0.011469,35.067085
948.6999,68.977783,2.070518,0.0128,35.161568
948.5999,70.979965,2.070898,0.0148,35.843987
948.4999,73.438431,2.07169,0.015615,36.946144
948.3999,74.688904,2.073183,0.015783,37.894279
948.2999,75.672256,2.07755,0.018198,38.739594
948.1999,76.218079,2.087088,0.023481,39.863518
948.0999,75.874283,2.098531,0.030945,41.322838
947.9999,74.60759,2.104497,0.03549,41.663223
947.8999,72.209106,2.107337,0.038314,41.266464
947.7999,70.169067,2.104569,0.037838,39.740524
947.6999,67.995987,2.100116,0.035079,38.256699
947.5999,65.08844,2.094053,0.031071,36.32962
947.4999,61.650307,2.085274,0.025674,34.024979
947.3999,59.826454,2.083058,0.0253,32.929283
947.2999,58.512222,2.081767,0.025278,32.514984
947.1999,57.931763,2.076009,0.024066,32.649178
947.0999,58.448662,2.068195,0.024786,33.353882
946.9999,59.582741,2.063363,0.027027,34.136436
946.8999,61.090836,2.05831,0.031196,34.82605
946.7999,62.120148,2.054255,0.037358,35.37851
946.6999,63.06353,2.050801,0.037964,35.36644
946.5999,63.572311,2.04722,0.037389,35.186104
946.4999,63.430847,2.045321,0.034475,34.651299
946.3999,62.300934,2.044382,0.029616,34.039299
946.2999,60.349075,2.045297,0.028646,34.215744
946.1999,57.887054,2.045288,0.027931,34.643166
946.0999,56.994904,2.042621,0.027228,35.396805
945.9999,57.809753,2.03826,0.025355,35.959045
945.8999,60.648102,2.036308,0.024921,36.306694
945.7999,63.502357,2.038213,0.028263,36.334564
945.6999,66.134491,2.043975,0.03353,36.039024
945.6,67.97493,2.052628,0.036889,35.725746
945.5,68.614395,2.061462,0.036767,35.610481
945.4,67.761932,2.070061,0.032147,36.150208
945.3,66.596527,2.074063,0.029075,36.823128
945.2,65.751297,2.075332,0.0241,37.825409
945.1,66.036606,2.07539,0.020228,38.572357
945,66.612473,2.073545,0.018629,38.336227
944.9,66.763718,2.071416,0.018009,37.337624
944.8,66.012436,2.069953,0.01839,36.160416
944.7,64.726501,2.069612,0.019791,34.98835
944.6,62.646286,2.072254,0.022171,34.550468
944.5,60.653946,2.080187,0.026307,34.620041
944.4,59.863747,2.091056,0.030787,34.557152
944.3,59.107086,2.096766,0.032393,34.900703
944.2,58.474426,2.101846,0.034192,35.369347
944.1,58.524811,2.10582,0.036778,36.02002
944,59.023849,2.10792,0.039202,36.353333
943.9,60.85878,2.112203,0.04259,36.610146
943.8,63.665184,2.117426,0.04697,36.836586
943.7,65.941544,2.120933,0.050222,37.137375
943.6,68.42366,2.121287,0.050526,37.176178
943.5,69.987808,2.117107,0.047883,37.253746
943.4,69.836868,2.109837,0.043063,37.411201
943.3,68.547943,2.103178,0.03847,37.009216
943.2,66.833542,2.091805,0.03176,35.76976
943.1,65.717926,2.079655,0.026153,34.293869
943,65.158951,2.073377,0.025508,32.911919
942.9,65.240677,2.067636,0.025023,31.613689
942.8,65.741837,2.06145,0.026447,30.835457
942.7,66.379501,2.057688,0.029574,30.733608
942.6,67.117081,2.056381,0.031774,31.317108
942.5,67.72731,2.057921,0.035203,32.959846
942.4,68.063416,2.061566,0.039027,34.583954
942.3,68.230789,2.065556,0.042169,35.628983
942.2,67.525436,2.069827,0.045192,36.117363
942.1,66.258362,2.07617,0.048658,35.698723
942,64.980423,2.081231,0.051138,34.91684
941.9,63.175003,2.082828,0.051915,34.131271
941.8,61.682648,2.080618,0.049144,34.019722
941.7,61.162788,2.076754,0.044605,34.535271
941.6,61.291168,2.074803,0.040915,35.194748
941.5,62.232224,2.07786,0.036871,35.893097
941.4,62.954834,2.08208,0.032505,36.381561
941.3,62.811172,2.084981,0.028427,36.505516
941.2,61.298973,2.087479,0.024432,36.169456
941.1,59.228233,2.08925,0.018545,35.564697
941,57.410637,2.090384,0.014259,35.077461
940.9,55.191345,2.090423,0.012607,35.090637
940.8,53.465019,2.088414,0.010177,35.371902
940.7,52.537132,2.088482,0.00788,35.497238
940.6,52.451805,2.09404,0.007088,35.263229
940.5,53.12664,2.11638,0.010342,34.305725
940.4,54.423882,2.145187,0.01626,33.62545
940.3,56.431503,2.169554,0.021846,33.645142
940.2,60.355881,2.190508,0.026454,34.138573
940.1,64.365143,2.213952,0.031984,35.4459
940,66.885376,2.231137,0.035925,36.935066
939.9,68.973694,2.237391,0.037387,37.912506
939.8,70.370972,2.23487,0.036053,37.464622
939.7,70.857437,2.228089,0.032894,36.153175
939.6,71.352127,2.221925,0.029832,34.834854
939.5,73.042816,2.218625,0.027733,33.485207
939.4,75.067657,2.221903,0.028428,32.559723
939.3,76.503357,2.226903,0.029375,31.991486
939.2,77.184189,2.230163,0.029942,31.521595
939.1,76.724701,2.234693,0.03308,31.531361
939,75.534607,2.239058,0.037968,32.08017
938.9,73.93425,2.24326,0.043828,32.694977
938.8,72.66153,2.246068,0.050712,33.815422
938.7,72.403839,2.245153,0.055617,35.241776
938.6,72.621353,2.243209,0.057364,36.034927
938.5,73.208084,2.239139,0.056727,36.624954
938.4,74.106537,2.230847,0.052197,36.805573
938.3,74.906311,2.222871,0.045718,36.181786
938.2,76.237686,2.217225,0.03884,35.239876
938.1,77.979965,2.212398,0.0304,34.181992
938,79.199966,2.212267,0.023461,33.159218
937.9,80.073868,2.215099,0.020601,32.796463
937.8,79.762573,2.221209,0.019225,33.433098
937.7,78.475601,2.228745,0.01801,34.666885
937.6,76.7715,2.233252,0.018388,35.434258
937.5,75.178864,2.238192,0.019593,36.335571
937.4,74.842987,2.249583,0.02532,36.623955
937.3,76.284363,2.267953,0.036346,36.324348
937.2,79.433578,2.278937,0.042427,35.683174
937.1,84.24556,2.29263,0.050171,34.289223
937,87.24855,2.309575,0.059026,32.709099
936.9,89.671921,2.318887,0.064742,31.895271
936.8,91.217163,2.329516,0.072608,31.49625
936.7,91.204224,2.343676,0.085195,32.055611
936.6,89.699005,2.359066,0.100746,33.283043
936.5,86.903625,2.361259,0.103278,34.406715
936.4,83.004074,2.356886,0.098992,35.942528
936.3,80.830124,2.348285,0.089968,37.7369
936.2,79.144577,2.344959,0.084175,38.467384
936.1,77.910095,2.341357,0.076635,39.296356
936,77.877106,2.338339,0.068476,40.337753
935.9,78.528366,2.334243,0.06111,40.614685
935.8,80.099609,2.327238,0.051749,41.113419
935.7,82.753937,2.318651,0.04256,40.636337
935.6,84.990982,2.308135,0.033228,38.80323
935.5,87.910873,2.30277,0.029501,37.657631
935.4,91.617432,2.299424,0.027558,36.238045
935.3,93.664673,2.297109,0.025,35.463341
935.2,95.889603,2.299034,0.025,36.022797
935.1,98.204742,2.302006,0.025057,37.431023
935,99.379089,2.30508,0.025775,38.96199
934.9,100.244522,2.306546,0.027799,40.061119
934.8,100.488235,2.307427,0.030237,40.516525
934.7,99.655548,2.306303,0.034592,39.533958
934.6,98.27034,2.302918,0.039391,38.478928
934.5,96.52388,2.298498,0.040402,38.064102
934.4,94.432999,2.291863,0.04177,37.393272
934.3,93.341522,2.284635,0.043393,37.334793
934.2,92.240097,2.281737,0.044378,37.417007
934.1,90.102295,2.280281,0.044972,37.352707
934,87.228195,2.279007,0.043811,37.519226
933.9,84.846909,2.277498,0.04161,37.366776
933.8,81.526062,2.277887,0.040221,37.404938
933.7,78.485123,2.28227,0.039827,37.49482
933.6,77.677078,2.291525,0.04097,37.508957
933.5,77.926865,2.298697,0.03978,37.432289
933.4,79.539536,2.306145,0.037254,37.870796
933.3,81.798584,2.31479,0.036057,38.143486
933.2,83.219925,2.319759,0.036845,38.454369
933.1,84.113876,2.324683,0.03921,38.756042
933,83.962051,2.327562,0.041735,38.682243
932.9,82.752533,2.324695,0.042027,38.56395
932.8,80.553513,2.318009,0.039773,38.363167
932.7,78.289444,2.311675,0.039476,37.477577
932.6,77.121094,2.310369,0.04216,36.54641
932.5,76.284042,2.313153,0.044729,36.137604
932.4,75.078674,2.314819,0.044523,35.649048
932.3,73.850235,2.313853,0.040457,35.266693
932.2,73.309677,2.312898,0.036504,35.128754
932.1,73.805725,2.31411,0.035614,35.033279
932,75.242416,2.324434,0.043881,34.44191
931.9,77.231003,2.336542,0.05682,33.784561
931.8,80.190094,2.341197,0.06731,33.410141
931.7,82.420532,2.336958,0.081304,33.194298
931.6,83.137955,2.327865,0.095186,33.183784
931.5,83.187683,2.319963,0.106845,33.600471
931.4,82.779419,2.312655,0.12117,34.285812
931.3,82.792831,2.305567,0.131483,34.75235
931.2,83.422562,2.301112,0.136569,35.247459
931.1,84.732361,2.297773,0.138171,35.362511
931,85.720688,2.294433,0.137614,35.145386
930.9,85.545654,2.290594,0.133217,34.997437
930.8,84.797195,2.284091,0.123489,35.027138
930.7,82.500259,2.276702,0.112391,35.287933
930.6,79.588257,2.272119,0.102047,36.44529
930.5,77.201492,2.273561,0.098327,37.989113
930.4,74.693527,2.278363,0.098729,39.47747
930.3,72.879333,2.28937,0.097574,42.071136
930.2,72.272415,2.302877,0.095321,44.584885
930.1,72.39238,2.315,0.094179,45.758797
930,72.518021,2.335265,0.103504,45.207916
929.9,72.508606,2.350826,0.112745,43.866241
929.8,72.59581,2.354503,0.114436,42.352028
929.7,72.636368,2.352882,0.111242,40.683174
929.6,72.749207,2.343046,0.099544,38.54248
929.5,73.114487,2.334402,0.090498,36.839966
929.4,73.550339,2.330459,0.087591,36.115768
929.3,73.817032,2.324601,0.083891,35.834435
929.2,74.030777,2.31781,0.079518,35.547562
929.1,74.679779,2.307133,0.072271,35.270935
929,75.779053,2.285253,0.06167,34.796997
928.9,77.014877,2.266017,0.056142,34.40065
928.8,77.990799,2.255752,0.054596,34.282776
928.7,78.003433,2.249857,0.05317,34.086159
928.6,77.061432,2.253039,0.051214,33.930702
928.5,75.659637,2.263947,0.048755,33.954224
928.4,74.035904,2.278968,0.048478,34.404404
928.3,73.495499,2.305566,0.049384,35.724503
928.2,75.037033,2.332687,0.049103,37.535408
928.1,79.381256,2.342727,0.045949,39.08078
928,84.881561,2.34234,0.037339,40.389076
927.9,88.4673,2.335811,0.028067,41.027184
927.8,91.070068,2.332872,0.026053,40.64444
927.7,92.756851,2.33391,0.027204,39.944351
927.6,93.214676,2.341109,0.034509,38.798096
927.5,92.415344,2.351113,0.045692,37.580765
927.4,91.107651,2.356614,0.053077,37.36615
927.3,89.882141,2.362104,0.06381,37.527878
927.2,89.544159,2.364696,0.07529,38.338211
927.1,89.039108,2.36129,0.080514,39.052177
927,87.683945,2.354397,0.082486,39.872963
926.9,85.323044,2.344406,0.078584,41.286987
926.8,83.251297,2.337216,0.07108,42.664589
926.7,80.893631,2.341359,0.067431,43.204811
926.6,78.771576,2.354647,0.069067,43.573715
926.5,78.27034,2.373019,0.076214,43.494949
926.4,79.192978,2.376802,0.080212,43.208008
926.3,81.352264,2.366962,0.079039,42.87664
926.2,82.326767,2.346006,0.074063,42.411934
926.1,82.732544,2.327146,0.069621,42.270218
926,82.158112,2.309184,0.067605,42.22113
925.9,80.248672,2.292608,0.070567,42.151115
925.8,78.898865,2.274145,0.075317,41.844963
925.7,77.687317,2.261107,0.075403,41.4077
925.6,77.100311,2.244078,0.072468,40.393204
925.5,78.089096,2.22236,0.066938,38.758911
925.4,80.870834,2.213211,0.065317,37.88932
925.3,84.913559,2.209715,0.068504,36.962219
925.2,87.193741,2.214109,0.078055,36.232697
925.1,88.946426,2.225692,0.089033,36.268387
925,89.80574,2.23989,0.101264,36.552727
924.9,89.686249,2.254477,0.114849,36.912346
924.8,88.354919,2.266099,0.131904,36.46801
924.7,85.983109,2.261633,0.139682,35.644241
924.6,83.370193,2.240581,0.140525,34.056229
924.5,82.787537,2.211029,0.138345,31.906609
924.4,83.072845,2.194971,0.132825,30.977428
924.3,84.567749,2.182986,0.12441,30.424042
924.2,86.796478,2.179871,0.114833,30.319172
924.1,87.988831,2.186691,0.105179,30.832485
924,88.857437,2.195298,0.097395,31.362831
923.9,89.096619,2.208878,0.087781,31.762802
923.8,88.390686,2.222758,0.07829,32.316422
923.7,86.582474,2.220227,0.0721,32.563881
923.6,83.776352,2.208119,0.067895,33.041405
923.5,81.714661,2.191446,0.067963,33.967361
923.4,79.61142,2.186725,0.07409,34.349976
923.3,76.894592,2.187476,0.085725,34.290642
923.2,74.465149,2.19208,0.097581,34.010254
923.1,73.533234,2.195247,0.099133,33.436127
923,72.827972,2.197476,0.096416,33.022728
922.9,72.255173,2.197486,0.088352,33.127914
922.8,71.801254,2.193497,0.077878,33.590958
922.7,70.885651,2.187706,0.072493,34.204048
922.6,69.761887,2.171837,0.064189,34.453056
922.5,69.023422,2.148576,0.052648,34.130173
922.4,68.324738,2.131889,0.044328,33.3703
922.3,68.067673,2.119564,0.038596,32.538322
922.2,68.709915,2.110909,0.036205,31.542385
922.1,70.259262,2.111364,0.039554,30.978355
922,73.362976,2.120424,0.047582,30.994335
921.9,76.397964,2.133747,0.0565,31.597847
921.8,77.846237,2.145085,0.062286,32.411736
921.7,77.741776,2.150703,0.064324,32.909332
921.6,76.591187,2.154597,0.065851,33.218246
921.5,75.154327,2.159718,0.069174,33.234901
921.4,73.612656,2.167258,0.074928,33.20623
921.3,72.20285,2.173936,0.079415,33.2052
921.2,71.363266,2.178053,0.078472,33.128082
921.1,70.983765,2.179286,0.073595,33.294579
921,70.778732,2.17554,0.066268,33.384926
920.9,70.852539,2.167113,0.057465,33.407173
920.8,71.259293,2.159515,0.051813,33.578636
920.7,71.833069,2.154772,0.050179,33.669876
920.6,72.582657,2.150145,0.048546,33.854385
920.5,72.829987,2.146275,0.045821,34.56308
920.4,72.495285,2.144723,0.043308,35.289162
920.3,71.768906,2.144497,0.040752,35.786385
920.2,71.149612,2.151425,0.040234,35.975166
920.1,70.879303,2.161046,0.040815,35.310204
920,71.239731,2.166568,0.041,34.340103
919.9,72.048645,2.168987,0.041958,33.177322
919.8,73.003357,2.168649,0.044274,32.371559
919.7,74.087723,2.168196,0.048614,32.263412
919.6,75.650986,2.169127,0.053862,32.32
919.5,76.861679,2.169394,0.0594,32.52803
919.4,77.538849,2.169793,0.062944,32.64978
919.3,77.800369,2.171561,0.063436,32.479866
919.2,77.572739,2.178914,0.062612,32.009834
919.1,77.153763,2.186566,0.060209,31.522221
919,76.695023,2.188742,0.05595,31.373409
918.9,75.830307,2.181326,0.048706,32.088234
918.8,74.919601,2.169295,0.042362,33.423363
918.7,74.26207,2.159039,0.040689,34.834976
918.6,73.47847,2.15111,0.042783,36.08857
918.5,73.058472,2.141471,0.048401,37.00843
918.4,73.267868,2.133478,0.05339,37.167099
918.3,73.74295,2.13096,0.056215,36.372566
918.2,73.929474,2.131655,0.058727,34.685577
918.1,73.327164,2.133307,0.059447,33.336571
918,72.011032,2.134166,0.057737,32.927727
917.9,69.442932,2.132262,0.053486,32.906067
917.8,66.933685,2.125569,0.045025,33.294365
917.7,66.102982,2.118648,0.036318,33.777168
917.6,67.056992,2.115713,0.031485,33.738487
917.5,69.086304,2.119565,0.02953,33.139771
917.4,70.72641,2.129263,0.029975,32.59304
917.3,72.201355,2.138431,0.03041,32.246002
917.2,73.300995,2.149151,0.032185,32.063629
917.1,73.71167,2.16688,0.038412,32.274178
917,73.279953,2.187297,0.0478,32.609985
916.9,72.492279,2.197959,0.054308,32.824593
916.8,72.200226,2.20664,0.062333,33.125679
916.7,72.876221,2.211871,0.070571,33.394043
916.6,74.675247,2.211783,0.073802,33.244446
916.5,77.559265,2.211984,0.076452,33.320786
916.4,79.754547,2.213889,0.077397,33.590302
916.3,82.150681,2.211827,0.07182,34.177887
916.2,83.994431,2.212155,0.063151,34.45845
916.1,83.871307,2.217561,0.054753,34.420219
916,82.710892,2.22157,0.049866,34.088936
915.9,80.38649,2.228032,0.047521,33.551666
915.8,77.403595,2.233705,0.045505,32.893311
915.7,75.649139,2.235813,0.04219,32.042107
915.6,74.147766,2.232544,0.039884,32.187927
915.5,73.335724,2.227875,0.037251,33.144127
915.4,73.396606,2.222106,0.035607,34.641617
915.3,73.336441,2.218492,0.034686,35.587372
915.2,72.988205,2.214482,0.034172,36.533318
915.1,72.241074,2.208486,0.03313,37.048203
915,71.740753,2.19892,0.029334,37.430565
914.9,71.723541,2.19389,0.028493,37.324135
914.8,72.108902,2.189671,0.030526,36.465645
914.7,72.823837,2.186815,0.034599,34.754311
914.6,74.082596,2.189258,0.038923,33.585159
914.5,75.338455,2.193044,0.043468,32.117531
914.4,75.421265,2.197837,0.046786,30.592442
914.3,75.323135,2.200902,0.048788,30.456989
914.2,74.738953,2.202514,0.051041,30.543175
914.1,74.024109,2.202611,0.055825,31.205997
914,73.863098,2.202132,0.064298,32.169853
913.9,73.81723,2.199288,0.069255,32.447807
913.8,74.038605,2.195407,0.073204,32.951355
913.7,74.718781,2.193738,0.077,33.48336
913.6,75.7883,2.195062,0.077024,34.00341
913.5,78.278641,2.199066,0.077343,34.393227
913.4,82.183777,2.209493,0.07721,35.125519
913.3,85.06517,2.224667,0.074711,35.760414
913.2,88.356232,2.232301,0.069412,35.969933
913.1,91.219604,2.237639,0.059387,36.492599
913,91.977768,2.24122,0.049666,36.981689
912.9,91.258179,2.23885,0.043704,37.155899
912.8,89.077042,2.23641,0.04,37.182961
912.7,86.977432,2.235106,0.039608,36.980736
912.6,84.729797,2.234112,0.038614,36.917
912.5,81.227905,2.232077,0.037195,36.932869
912.4,77.554443,2.227393,0.033169,37.345741
912.3,75.564148,2.222638,0.027946,38.635529
912.2,73.705765,2.220238,0.024838,39.499557
912.1,72.715378,2.218868,0.024391,39.762321
912,72.825546,2.21679,0.026742,39.380074
911.9,73.159393,2.21208,0.029209,38.411278
911.8,74.077866,2.206185,0.03172,36.872391
911.7,75.407547,2.198128,0.035571,35.629364
911.6,76.309784,2.19098,0.038696,34.955536
911.5,76.798523,2.187811,0.039,34.598129
911.4,76.753418,2.187993,0.039,34.741814
911.3,76.03093,2.191135,0.038092,35.414597
911.2,74.50853,2.195756,0.036676,35.823181
911.1,73.124741,2.201587,0.035612,36.225349
911,72.653458,2.203615,0.034152,36.831406
910.9,73.021622,2.19991,0.032684,36.865921
910.8,74.873825,2.19369,0.03254,36.933502
910.7,77.286835,2.186543,0.035269,37.153412
910.6,79.15242,2.181179,0.038545,37.128357
910.5,80.595322,2.178054,0.040313,37.076172
910.4,81.193634,2.176235,0.039484,36.67691
910.3,80.792664,2.176291,0.036841,36.241127
910.2,78.480804,2.179238,0.03432,35.875481
910.1,75.359451,2.186607,0.03077,35.364098
910,72.50087,2.191338,0.02653,34.948097
909.9,69.670212,2.190845,0.022929,34.662605
909.8,66.564697,2.188269,0.020302,34.524635
909.7,64.796402,2.185322,0.020618,34.51442
909.6,64.851654,2.18305,0.021726,34.642838
909.5,67.31369,2.182848,0.022952,34.676819
909.4,70.765503,2.188363,0.024767,35.034149
909.3,74.104233,2.196411,0.026299,35.484055
909.2,77.332855,2.203716,0.027388,35.808769
909.1,81.536713,2.214752,0.030768,35.813133
909,84.757324,2.223088,0.034433,35.829567
908.9,85.74144,2.224612,0.035353,35.359596
908.8,84.147125,2.223177,0.03556,34.343346
908.7,81.248245,2.217599,0.037358,33.219696
908.6,78.444946,2.212552,0.039707,32.383293
908.5,75.457932,2.21277,0.043672,32.23719
908.4,73.664841,2.223535,0.053514,33.403
908.3,73.500351,2.237808,0.064079,35.086533
908.2,73.716873,2.247953,0.070347,36.121346
908.1,73.792892,2.260959,0.076404,37.054436
908,73.571701,2.27297,0.080909,37.764374
907.9,73.148788,2.27964,0.081934,37.524422
907.8,73.561829,2.285387,0.08291,37.445641
907.7,74.936554,2.29179,0.083882,37.972031
907.6,76.651764,2.297378,0.083557,38.518898
907.5,79.575897,2.301096,0.081744,38.965637
907.4,82.724564,2.303953,0.077062,38.899437
907.3,84.694748,2.305604,0.072442,38.320068
907.2,86.45224,2.305339,0.070228,37.61396
907.1,88.643982,2.3024,0.068211,37.413605
907,90.680206,2.296682,0.065789,37.83239
